,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1653,2328,-1,
1,2,1,1,0,0,0,144,1905,31,328,-1,
2,3,1,1,1,0,0,144,1905,31,328,-1,
3,4,1,1,1,1,0,144,1905,31,328,-1,
4,5,1,1,1,1,1,144,2179,30,54,95,EP
5,5,1,1,1,1,2,144,2142,31,21,95,3
6,5,1,1,1,1,3,144,2055,31,71,95,396
7,5,1,1,1,1,4,144,1967,31,73,87,404
8,5,1,1,1,1,5,144,1905,30,50,87,A1
9,2,1,2,0,0,0,429,153,88,28,-1,
10,3,1,2,1,0,0,429,153,88,28,-1,
11,4,1,2,1,1,0,429,153,88,16,-1,
12,5,1,2,1,1,1,429,153,88,16,84,Europaisches
13,4,1,2,1,2,0,429,170,71,11,-1,
14,5,1,2,1,2,1,429,170,71,11,96,Patentamt
15,2,1,3,0,0,0,429,196,89,28,-1,
16,3,1,3,1,0,0,429,196,89,28,-1,
17,4,1,3,1,1,0,429,196,63,15,-1,
18,5,1,3,1,1,1,429,196,63,15,95,European
19,4,1,3,1,2,0,429,212,89,12,-1,
20,5,1,3,1,2,1,429,213,43,11,96,Patent
21,5,1,3,1,2,2,478,212,40,12,90,Office
22,2,1,4,0,0,0,429,239,109,28,-1,
23,3,1,4,1,0,0,429,239,109,28,-1,
24,4,1,4,1,1,0,429,239,109,15,-1,
25,5,1,4,1,1,1,429,239,40,12,93,Office
26,5,1,4,1,1,2,474,239,64,15,93,européen
27,4,1,4,1,2,0,429,255,77,12,-1,
28,5,1,4,1,2,1,429,255,22,12,95,des
29,5,1,4,1,2,2,457,255,49,12,82,brevets
30,2,1,5,0,0,0,281,136,274,150,-1,
31,3,1,5,1,0,0,281,136,274,150,-1,
32,4,1,5,1,1,0,281,136,274,150,-1,
33,5,1,5,1,1,1,281,136,274,150,95, 
34,2,1,6,0,0,0,225,324,45,26,-1,
35,3,1,6,1,0,0,225,324,45,26,-1,
36,4,1,6,1,1,0,225,324,45,26,-1,
37,5,1,6,1,1,1,225,324,45,26,96,(12)
38,2,1,7,0,0,0,225,395,415,53,-1,
39,3,1,7,1,0,0,225,395,415,53,-1,
40,4,1,7,1,1,0,225,395,282,26,-1,
41,5,1,7,1,1,1,225,395,45,26,92,(43)
42,5,1,7,1,1,2,285,397,222,23,90,Verdffentlichungstag:
43,4,1,7,1,2,0,286,430,354,18,-1,
44,5,1,7,1,2,1,286,430,117,18,90,31.10.2018
45,5,1,7,1,2,2,426,430,121,18,91,Patentblatt
46,5,1,7,1,2,3,555,430,85,18,96,2018/44
47,2,1,8,0,0,0,225,493,379,26,-1,
48,3,1,8,1,0,0,225,493,379,26,-1,
49,4,1,8,1,1,0,225,493,379,26,-1,
50,5,1,8,1,1,1,225,493,45,26,93,(21)
51,5,1,8,1,1,2,285,495,186,18,91,Anmeldenummer:
52,5,1,8,1,1,3,481,495,123,18,92,18168496.0
53,2,1,9,0,0,0,225,559,319,26,-1,
54,3,1,9,1,0,0,225,559,319,26,-1,
55,4,1,9,1,1,0,225,559,319,26,-1,
56,5,1,9,1,1,1,225,559,45,26,93,(22)
57,5,1,9,1,1,2,285,561,131,23,92,Anmeldetag:
58,5,1,9,1,1,3,426,561,118,18,96,20.04.2018
59,2,1,10,0,0,0,1002,245,458,38,-1,
60,3,1,10,1,0,0,1002,245,458,38,-1,
61,4,1,10,1,1,0,1002,245,458,38,-1,
62,5,1,10,1,1,1,1002,256,44,27,74,(11)
63,5,1,10,1,1,2,1146,245,52,32,94,EP
64,5,1,10,1,1,3,1214,245,20,32,95,3
65,5,1,10,1,1,4,1249,245,68,32,95,396
66,5,1,10,1,1,5,1331,245,69,32,88,404
67,5,1,10,1,1,6,1413,245,47,32,88,A1
68,2,1,11,0,0,0,559,314,573,31,-1,
69,3,1,11,1,0,0,559,314,573,31,-1,
70,4,1,11,1,1,0,559,314,573,31,-1,
71,5,1,11,1,1,1,559,314,230,31,92,EUROPAISCHE
72,5,1,11,1,1,2,802,319,330,26,91,PATENTANMELDUNG
73,2,1,12,0,0,0,862,395,126,26,-1,
74,3,1,12,1,0,0,862,395,126,26,-1,
75,4,1,12,1,1,0,862,395,126,26,-1,
76,5,1,12,1,1,1,862,395,44,26,67,(51)
77,5,1,12,1,1,2,923,397,25,18,93,Int
78,5,1,12,1,1,3,955,397,33,18,65,Cl:
79,2,1,13,0,0,0,923,425,469,21,-1,
80,3,1,13,1,0,0,923,425,469,21,-1,
81,4,1,13,1,1,0,923,425,469,21,-1,
82,5,1,13,1,1,1,923,428,59,18,86,GO1S
83,5,1,13,1,1,2,991,428,58,18,83,71539
84,5,1,13,1,1,3,1054,425,67,16,75,(2006.01)
85,5,1,13,1,1,4,1194,428,60,18,73,GO1S
86,5,1,13,1,1,5,1263,428,58,18,78,15/87
87,5,1,13,1,1,6,1325,425,67,16,86,(2006.01)
88,2,1,14,0,0,0,224,612,1243,6,-1,
89,3,1,14,1,0,0,224,612,1243,6,-1,
90,4,1,14,1,1,0,224,612,1243,6,-1,
91,5,1,14,1,1,1,224,612,1243,6,95, 
92,2,1,15,0,0,0,225,631,599,250,-1,
93,3,1,15,1,0,0,225,631,599,250,-1,
94,4,1,15,1,1,0,225,631,342,27,-1,
95,5,1,15,1,1,1,225,631,45,27,93,(84)
96,5,1,15,1,1,2,286,633,100,19,93,Benannte
97,5,1,15,1,1,3,393,633,174,23,92,Vertragsstaaten:
98,4,1,15,1,2,0,285,666,537,18,-1,
99,5,1,15,1,2,1,285,666,31,18,94,AL
100,5,1,15,1,2,2,323,666,31,18,94,AT
101,5,1,15,1,2,3,363,666,30,18,95,BE
102,5,1,15,1,2,4,403,666,32,18,95,BG
103,5,1,15,1,2,5,445,666,31,18,95,CH
104,5,1,15,1,2,6,486,666,32,18,96,CY
105,5,1,15,1,2,7,526,666,30,18,96,CZ
106,5,1,15,1,2,8,565,666,30,18,96,DE
107,5,1,15,1,2,9,605,666,32,18,93,DK
108,5,1,15,1,2,10,646,666,29,18,93,EE
109,5,1,15,1,2,11,684,666,29,18,93,ES
110,5,1,15,1,2,12,723,666,99,18,86,FIFRGB
111,4,1,15,1,3,0,285,699,539,18,-1,
112,5,1,15,1,3,1,285,699,35,18,94,GR
113,5,1,15,1,3,2,328,699,32,18,94,HR
114,5,1,15,1,3,3,368,699,14,18,41,HU
115,5,1,15,1,3,4,385,699,43,18,41,IE
116,5,1,15,1,3,5,436,699,20,18,47,IS
117,5,1,15,1,3,6,464,699,20,18,47,IT
118,5,1,15,1,3,7,492,699,54,18,83,LILT
119,5,1,15,1,3,8,554,699,28,18,75,LU
120,5,1,15,1,3,9,591,699,28,18,75,LV
121,5,1,15,1,3,10,627,699,35,18,95,MC
122,5,1,15,1,3,11,670,699,35,18,94,MK
123,5,1,15,1,3,12,713,699,32,18,93,MT
124,5,1,15,1,3,13,753,699,29,18,20,NL
125,5,1,15,1,3,14,791,699,33,18,20,NO
126,4,1,15,1,4,0,286,732,336,18,-1,
127,5,1,15,1,4,1,286,732,28,18,95,PL
128,5,1,15,1,4,2,323,732,29,18,92,PT
129,5,1,15,1,4,3,360,732,58,18,92,RORS
130,5,1,15,1,4,4,420,732,52,18,96,SE
131,5,1,15,1,4,5,480,732,20,18,91,SI
132,5,1,15,1,4,6,510,732,31,18,91,SK
133,5,1,15,1,4,7,550,732,72,18,91,SMTR
134,4,1,15,1,5,0,286,765,330,23,-1,
135,5,1,15,1,5,1,286,765,100,18,92,Benannte
136,5,1,15,1,5,2,395,765,221,23,91,Erstreckungsstaaten:
137,4,1,15,1,6,0,286,797,74,19,-1,
138,5,1,15,1,6,1,286,797,33,19,96,BA
